"","StartDate","EndDate","Period","NumTradeDays","NumBars","NumBarsTrade","NumBarsNoTrade","SharpRatio","SortinoRatio","CalmarRatio","SterlingRatio","RecoveryFactor","WinRatio","MaxDrawdownDay","MaxDrawdown","MaxDrawdownPercent","MeanDrawdown","MeanDrawdownPercent","MaxDrawdownDays","MeanDrawdownDays","NowDrawdownDays","NowDrawdownPeriods","NowDrawdown","NowDrawdownPercent","Return","ReturnPercent","ReturnAnnual","ReturnMonthly","ReturnBar","ReturnBarTrade","BestDay","BestDayReturn","BestDayReturnPercent","MeanGoodDayReturn","MeanGoodDayReturnPercent","NumGoogDay","NumGoogDayPercent","MaxGoodDays","FullGoodDayReturn","WorstDay","WorstDayReturn","WorstDayReturnPercent","MeanBadDayReturn","MeanBadDayReturnPercent","NumBadDay","NumBadDayPercent","MaxBadDays","FullBadDayReturn","ProfitFactorDaily","DealsNum","NumGoogDeals","NumBadDeals","MaxGoodDeals","MaxBadDeals","FullGoodDealReturn","FullBadDealReturn","MeanGoodDealReturn","MeanGoodDealReturnPercent","MeanBadDealReturn","MeanBadDealReturnPercent","MeanDealBars","MeanGoodDealBars","MeanBadDealBars","MeanDealReturn","MeanDealReturnPercent","ProfitFactorDeals","sma.per_","add.per_","k.mm_"
"1",2016-02-01 10:15:00,2016-02-26 23:45:00,"15 mins",20,1099,196,903,-0.0552446837589374,-0.0773220932740617,-0.00780431414515717,-0.00780405487423111,-0.88264914419907,1.22356602238155,2016-02-26 16:30:00,-44286,-4.41170757170793,-7144,-0.712155314478167,16,6,16,921,-42918,-4.27542938090053,-39089,-3.9089,-488612.5,-39089,-35.5677888989991,-199.433673469388,2016-02-22,12085,1.22728980694432,3427.33333333333,0.347257586133634,15,75,7,51410,2016-02-16,-8516,-0.864043961128168,-2623.4,-0.265387581790297,5,25,2,-13117,3.91934131280018,569,220,349,5,16,131831,-170920,599.231818181818,0.0619534168586823,-489.74212034384,-0.0506852628242207,0,1,1,-68.6977152899824,-68.6977152899824,0.771302363678914,2,10,0.02
"2",2016-02-01 10:30:00,2016-02-26 23:45:00,"15 mins",20,1098,271,827,-0.0420879854550868,-0.059672185087484,-0.146893999164617,-0.146767475478859,-0.801525751005033,1.1652360783729,2016-02-26 14:30:00,-31591,-3.14280455836488,-4199.08333333333,-0.418140852066351,15,3,15,860,-30506,-3.03486422897278,-25321,-2.5321,-316512.5,-25321,-23.0610200364299,-93.4354243542435,2016-02-18,8955,0.89867050955772,2883.66666666667,0.290663151233329,12,60,4,34604,2016-02-15,-2813,-0.283888495300147,-1339.75,-0.134717078640107,8,40,2,-10718,3.22858742302668,394,161,233,5,12,104639,-129960,649.931677018634,0.066919370545804,-557.768240343348,-0.0574336988295349,1,2,1,-64.2664974619289,-64.2664974619289,0.805163127116036,3,10,0.02
"3",2016-02-01 10:45:00,2016-02-26 23:45:00,"15 mins",20,1097,280,817,-0.0402194528136506,-0.0558027794416819,-0.00331556455492287,-0.00331549871896736,-0.681713628522139,1.21007705347819,2016-02-24 16:15:00,-34780,-3.45730113808628,-4313.92307692308,-0.429414179419679,15,3,15,853,-29697,-2.95202621902669,-23710,-2.371,-296375,-23710,-21.6134913400182,-84.6785714285714,2016-02-10,9468,0.951406711296096,5334.375,0.537619212021647,8,40,3,42675,2016-02-15,-3203,-0.32551673113314,-1703.91666666667,-0.172236213263731,12,60,4,-20447,2.08710324252947,325,129,196,6,20,92760,-116470,719.06976744186,0.0742549232292688,-594.234693877551,-0.0613153395460086,1,3,1,-72.9538461538462,-72.9538461538462,0.796428264789216,4,10,0.02
"4",2016-02-01 11:00:00,2016-02-26 23:45:00,"15 mins",20,1096,294,802,-0.0209307062672046,-0.0300668649745422,-0.0115827850032643,-0.0115813227150427,-0.420198256935666,1.4185197929736,2016-02-25 19:45:00,-30062,-2.9686876626942,-2979.73684210526,-0.294865839378825,13,3,13,768,-25268,-2.49526977117148,-12632,-1.2632,-157900,-12632,-11.5255474452555,-42.9659863945578,2016-02-10,10337,1.02643387460169,3625.8,0.362003649663676,10,50,4,36258,2016-02-15,-4929,-0.496117820181698,-2480.3,-0.248344103857985,10,50,4,-24803,1.46183929363383,285,109,176,5,18,91348,-103980,838.05504587156,0.0857943820193117,-590.795454545455,-0.0604385073241372,2,4,1,-44.3228070175439,-44.3228070175439,0.878515099057511,5,10,0.02
"5",2016-02-01 11:15:00,2016-02-26 23:45:00,"15 mins",20,1095,309,786,-0.0279245773563075,-0.040337255332522,-0.044723199933843,-0.0447075679170887,-0.51695193715088,1.52994521059262,2016-02-25 21:30:00,-33477,-3.31469557614829,-3130.27777777778,-0.310702597034056,13,3,13,745,-27263,-2.69942185657409,-17306,-1.7306,-216325,-17306,-15.8045662100457,-56.0064724919094,2016-02-18,10460,1.05473000021175,3798.63636363636,0.381498034252517,11,55,3,41785,2016-02-08,-7145,-0.713057484708435,-2884.66666666667,-0.291141396090536,9,45,3,-25962,1.60946768353748,263,92,171,7,17,80539,-97845,875.423913043478,0.0901766895625498,-572.19298245614,-0.0588742560198567,2,5,1,-65.8022813688213,-65.8022813688213,0.823128417394859,6,10,0.02
"6",2016-02-01 11:30:00,2016-02-26 23:45:00,"15 mins",20,1094,315,779,-0.0149678068817815,-0.0226022433660557,-0.078685678206882,-0.0785942894981632,-0.341490333384077,1.72283832373381,2016-02-26 14:30:00,-26276,-2.59689688809209,-2207.73684210526,-0.218688433420879,14,4,14,775,-20796,-2.05530018590208,-8973,-0.8973,-112162.5,-8973,-8.20201096892139,-28.4857142857143,2016-02-18,8849,0.884581550641769,3103.72727272727,0.309749381054365,11,55,2,34141,2016-02-08,-8060,-0.803063998023227,-2788.55555555556,-0.279584649713151,9,45,2,-25097,1.36036179623063,237,81,156,6,14,76120,-85093,939.753086419753,0.0963064865748355,-545.467948717949,-0.0558322328504441,3,6,1,-37.8607594936709,-37.8607594936709,0.894550668092558,7,10,0.02
"7",2016-02-01 11:45:00,2016-02-26 23:45:00,"15 mins",20,1093,326,767,-0.00536165918597381,-0.00838935665302757,-0.0216027138525772,-0.0215853063474582,-0.198822049405306,1.90888842303862,2016-02-12 18:15:00,-17488,-1.73551463546551,-3468.66666666667,-0.344529531568398,18,9,18,1030,-11132,-1.10474319087386,-3477,-0.3477,-43462.5,-3477,-3.1811527904849,-10.6656441717791,2016-02-18,7573,0.756316032841273,2434.41666666667,0.243255376112082,12,60,4,29213,2016-02-02,-4893,-0.489450261230198,-3123.25,-0.313432746599941,8,40,2,-24986,1.1691747378532,207,69,138,3,11,72847,-76324,1055.75362318841,0.1081861815653,-553.072463768116,-0.0565733682765855,3,8,1,-16.7971014492754,-16.7971014492754,0.954444211519312,8,10,0.02
"8",2016-02-01 12:00:00,2016-02-26 23:45:00,"15 mins",20,1092,347,745,-0.0167253331924302,-0.0241647020663325,-0.215263770364624,-0.214726952982168,-0.374991553483343,1.87982410531813,2016-02-26 14:30:00,-29598,-2.91943299991024,-4252.375,-0.420008455949443,18,9,18,1030,-24926,-2.4586048704562,-11099,-1.1099,-138737.5,-11099,-10.1639194139194,-31.985590778098,2016-02-18,9291,0.928510395898604,3189.27272727273,0.318800718157509,11,55,4,35082,2016-02-02,-8637,-0.863321002080087,-2617.44444444444,-0.262636044655971,9,45,3,-23557,1.48923886742794,200,63,137,4,12,70779,-81878,1123.47619047619,0.115157429471856,-597.649635036496,-0.0611634760642731,3,9,1,-55.495,-55.495,0.864444661569652,9,10,0.02
"9",2016-02-01 12:15:00,2016-02-26 23:45:00,"15 mins",20,1091,444,647,-0.022998432912268,-0.0341779330144233,-0.0208006996980823,-0.0207973880120931,-0.493016718882675,1.74314069486955,2016-02-25 20:45:00,-34153,-3.37131446023728,-5043.5,-0.498695801407989,18,9,18,1030,-29885,-2.95001120382371,-16838,-1.6838,-210475,-16838,-15.4335472043996,-37.9234234234234,2016-02-18,10602,1.06105733432614,3200.5,0.320934700398338,12,60,3,38406,2016-02-02,-6166,-0.616810332323322,-2576.25,-0.259113926462695,8,40,3,-20610,1.86346433770015,202,64,138,4,12,71049,-87887,1110.140625,0.11416794943496,-636.86231884058,-0.0653968834372005,4,9,1,-83.3564356435644,-83.3564356435644,0.80841307588153,10,10,0.02
"10",2016-02-01 12:30:00,2016-02-26 23:45:00,"15 mins",20,1090,353,737,-0.0152552160621937,-0.0225356594559162,-0.0171333714803424,-0.0171301271380814,-0.383164489469475,1.81597686904497,2016-02-25 20:45:00,-30008,-2.96239550467736,-4988.85714285714,-0.493254960280802,18,9,18,1030,-24462,-2.41489332296113,-11498,-1.1498,-143725,-11498,-10.548623853211,-32.5722379603399,2016-02-18,9608,0.959743322601815,2721.42857142857,0.272295658729545,14,70,4,38100,2016-02-02,-8246,-0.824949778706171,-4058.16666666667,-0.40802139577966,6,30,2,-24349,1.56474598546142,184,59,125,4,12,68987,-80485,1169.27118644068,0.120060990915301,-643.88,-0.0659881556230492,4,9,1,-62.4891304347826,-62.4891304347826,0.857141082189228,11,10,0.02
"11",2016-02-01 12:45:00,2016-02-26 23:45:00,"15 mins",20,1089,335,754,-0.0244967167809752,-0.0352807103608646,-0.361142172523962,-0.360241568602456,-0.481984863021,1.65753803214586,2016-02-25 20:45:00,-37524,-3.69935494938083,-6744.66666666667,-0.665478699251077,18,9,18,1030,-32425,-3.19666304854689,-18086,-1.8086,-226075,-18086,-16.6078971533517,-53.9880597014925,2016-02-09,9281,0.924478816475864,2982.07692307692,0.29915395546692,13,65,6,38767,2016-02-02,-8012,-0.800438782717636,-2584.14285714286,-0.260263269703678,7,35,3,-18089,2.14312565647631,168,53,115,4,12,58520,-76606,1104.15094339623,0.113629792327307,-666.139130434783,-0.0684682079318824,4,11,1,-107.654761904762,-107.654761904762,0.763908832206355,12,10,0.02
"12",2016-02-01 13:00:00,2016-02-26 23:45:00,"15 mins",20,1088,422,666,-0.0116526816973559,-0.0166965278356305,-0.0361366949377153,-0.0361182672503427,-0.289160619014481,2.02543160044101,2016-02-25 20:45:00,-30177,-2.97622335137523,-4884.71428571429,-0.482431065332027,18,9,18,1030,-22662,-2.23505231099399,-8726,-0.8726,-109075,-8726,-8.02022058823529,-20.6777251184834,2016-02-09,7597,0.757866720403344,2640.92307692308,0.264581635613739,13,65,8,34332,2016-02-02,-10043,-1.00374994503012,-3360.57142857143,-0.338462219969134,7,35,2,-23524,1.45944567250468,146,44,102,3,8,60372,-69098,1372.09090909091,0.141230691069132,-677.43137254902,-0.069545560215748,5,13,2,-59.7671232876712,-59.7671232876712,0.873715592347101,13,10,0.02
"13",2016-02-01 13:15:00,2016-02-26 23:45:00,"15 mins",20,1087,385,702,-0.0224284893441751,-0.0318247132314407,-0.250451895043732,-0.250005456728146,-0.534567517112632,1.77702917558206,2016-02-20 23:30:00,-32140,-3.2086479751774,-9687.5,-0.967224158203057,16,6,16,933,-18849,-1.88176122228123,-17181,-1.7181,-214762.5,-17181,-15.8058877644894,-44.625974025974,2016-02-09,6947,0.699269727670326,3172.53846153846,0.321668615282368,13,65,8,41243,2016-02-24,-9299,-0.95706928280013,-3084.85714285714,-0.316369013759068,7,35,2,-21594,1.90992868389367,138,41,97,4,8,51851,-69032,1264.65853658537,0.131963834199674,-711.670103092784,-0.0738793399590262,5,13,2,-124.5,-124.5,0.75111542473056,14,10,0.02
"14",2016-02-01 13:30:00,2016-02-26 23:45:00,"15 mins",20,1086,363,723,0.00813513586039339,0.0117996176471864,0.145929276315789,0.145565362908518,0.237566102148738,2.1705842548065,2016-02-11 21:45:00,-29878,-2.93305741638067,-5256.75,-0.517167690770986,18,9,18,1024,-11566,-1.13540873143647,7098,0.7098,88725,7098,6.53591160220994,19.5537190082645,2016-02-10,6876,0.687383474205625,3299.91666666667,0.328960260027014,12,60,8,39599,2016-02-24,-12517,-1.2583642973186,-5431.125,-0.54468194860994,8,40,2,-43449,0.911390365716127,130,44,86,4,6,71315,-64217,1620.79545454545,0.166169283273963,-746.709302325581,-0.0762851984015452,6,14,2,54.6,54.6,1.11053147920333,15,10,0.02
"15",2016-02-01 13:45:00,2016-02-26 23:45:00,"15 mins",20,1085,421,664,0.0346195769924851,0.0553171358575433,2.14698669991687,2.14163261837095,1.85165337395824,5.08351472561479,2016-02-11 21:45:00,-55795,-4.94906793071394,-15440.375,-1.39191055402372,18,9,18,1024,-24071,-2.13511988816588,103313,10.3313,1291412.5,103313,95.2193548387097,245.399049881235,2016-02-10,7923,0.73392166870611,3930.88888888889,0.361695597579992,9,45,3,35378,2016-02-02,-81517,-8.08860885096249,-12174.6363636364,-1.18040727495282,11,55,3,-133921,0.264170667781752,118,41,77,5,12,163843,-60530,3996.17073170732,0.394239667983912,-786.103896103896,-0.0740679354266811,7,15,2,875.533898305085,875.533898305085,2.70680654221047,16,10,0.02
"16",2016-02-01 14:04:00,2016-02-26 23:45:00,"15 mins",20,1084,504,580,0.0372848250360796,0.0596817839427161,0.0455365276844788,0.0455344273880126,1.87295379277716,6.20815487949427,2016-02-11 22:45:00,-63410,-5.62963883660641,-18734,-1.68880628334298,18,9,18,1024,-7596,-0.674384743776413,118764,11.8764,1484550,118764,109.560885608856,235.642857142857,2016-02-10,7173,0.669731015184491,3441,0.317466830867123,10,50,6,34410,2016-02-02,-77924,-7.73995407121346,-14820.6,-1.43027845565994,10,50,3,-148206,0.232176834945954,120,38,82,6,10,182039,-63275,4790.5,0.470823239907533,-771.646341463415,-0.0729415722983348,7,16,3,989.7,989.7,2.87694982220466,17,10,0.02
"17",2016-02-01 14:15:00,2016-02-26 23:45:00,"15 mins",20,1083,525,558,0.0379270822520139,0.0603801963454788,0.0491301215988578,0.0491277551366643,2.38548855081556,6.42837552401582,2016-02-02 14:30:00,-51008,-4.55850232893998,-16919.1428571429,-1.52740864703285,18,9,18,1024,-4773,-0.423719785663304,121679,12.1679,1520987.5,121679,112.353647276085,231.769523809524,2016-02-04,7292,0.663869287305548,3712.3,0.33904129680411,10,50,6,37123,2016-02-02,-90922,-9.03018071882312,-15398.6,-1.48725492181387,10,50,3,-153986,0.241080357954619,114,36,78,6,10,183541,-61862,5098.36111111111,0.501684114345401,-793.102564102564,-0.0742088503335654,7,17,3,1067.35964912281,1067.35964912281,2.96694254954576,18,10,0.02
"18",2016-02-01 14:30:00,2016-02-26 23:45:00,"15 mins",20,1082,620,462,0.0310360113118442,0.0479767907804748,0.0416290847137629,0.0416270795557882,1.46883109476146,5.93548040359943,2016-02-16 21:15:00,-70134,-6.22609751680498,-19681.4285714286,-1.77262865767563,18,9,18,1024,-23437,-2.08060352327485,103015,10.3015,1287687.5,103015,95.2079482439926,166.153225806452,2016-02-11,10265,0.960208186979147,4609.54545454545,0.426580307080586,11,55,7,50705,2016-02-02,-86290,-8.57014027658045,-16516.4444444444,-1.6044574799547,9,45,2,-148648,0.341107852106991,112,33,79,4,10,172649,-69634,5231.78787878788,0.518817149519309,-881.443037974684,-0.0835116041733661,8,19,3,919.776785714286,919.776785714286,2.47937789011115,19,10,0.02
"19",2016-02-01 14:45:00,2016-02-26 23:45:00,"15 mins",20,1081,586,495,0.0302868425403136,0.0464782096334875,0.0453825536062378,0.0453788217952349,1.51913986467699,5.70654526037715,2016-02-16 21:15:00,-43156,-4.05938005000386,-12938.3333333333,-1.2201073093567,11,6,7,391,-4493,-0.419885743977167,65560,6.556,819500,65560,60.6475485661425,111.877133105802,2016-02-10,7140,0.690278576711316,4299.4,0.412623861573944,10,50,4,42994,2016-02-02,-46914,-4.67584812912254,-10416.4,-1.02317506687018,10,50,2,-104164,0.412752966475942,109,29,80,3,11,126910,-61350,4376.20689655172,0.438406338945595,-766.875,-0.0752835678483525,8,20,4,601.467889908257,601.467889908257,2.06862265688672,20,10,0.02
"20",2016-02-01 15:00:00,2016-02-26 23:45:00,"15 mins",20,1080,439,641,0.0277601079836484,0.0421168353344132,1.41376811594203,1.41024250966786,1.28736390630155,4.78150041570112,2016-02-11 22:45:00,-51527,-4.7824698769461,-11210,-1.04989381501304,11,6,7,391,-11886,-1.10237242863238,66334,6.6334,829175,66334,61.4203703703704,151.102505694761,2016-02-18,17838,1.65842937311035,4588.75,0.434681864203638,12,60,7,55065,2016-02-02,-49852,-4.96285721680992,-14379.625,-1.40923267548155,8,40,2,-115037,0.478672079417926,96,30,66,3,8,122865,-56531,4095.5,0.409183371277751,-856.530303030303,-0.0835124846476415,9,18,4,690.979166666667,690.979166666667,2.17340927986415,21,10,0.02
"21",2016-02-01 15:15:00,2016-02-26 23:45:00,"15 mins",20,1079,626,453,0.021041197235325,0.0295706068932538,0.153707363903321,0.153656818897104,0.902320570197248,4.36630179113044,2016-02-11 22:45:00,-60330,-5.61556161200965,-12027.8,-1.12931245652623,18,9,18,1016,-19899,-1.85221383254401,54437,5.4437,680462.5,54437,50.451343836886,86.9600638977636,2016-02-18,17221,1.62056358837064,4776.45454545455,0.457662790922412,11,55,6,52541,2016-02-17,-45256,-4.45675648261308,-11209.1111111111,-1.10333141846622,9,45,3,-100882,0.520816399357665,87,28,59,3,9,105211,-50774,3757.53571428571,0.376938908480418,-860.576271186441,-0.0849685510350221,10,21,5,625.712643678161,625.712643678161,2.07214322290936,22,10,0.02
"22",2016-02-01 15:30:00,2016-02-26 23:45:00,"15 mins",20,1078,612,466,-0.00140562049958244,-0.00160812835402548,-0.0129653892346326,-0.0129608255636595,-0.0590168008062178,1.99281961844121,2016-02-18 17:30:00,-72437,-6.87202644947988,-13729.8461538462,-1.31775911737016,11,6,6,384,-58360,-5.53655540112989,-4275,-0.4275,-53437.5,-4275,-3.96567717996289,-6.98529411764706,2016-02-18,67877,6.4394237656356,11090.1,1.07114415620446,10,50,6,110901,2016-02-17,-53736,-5.41398289843946,-9546.8,-0.960170946428245,10,50,3,-95468,1.16165626178405,85,27,58,3,10,54847,-59122,2031.37037037037,0.208464888690535,-1019.34482758621,-0.103997395443105,10,19,6,-50.2941176470588,-50.2941176470588,0.927691891343324,23,10,0.02
"23",2016-02-01 15:45:00,2016-02-26 23:45:00,"15 mins",20,1077,612,465,0.0076961296802572,0.00934938603096383,0.579632034632035,0.578186568211506,0.370013679134484,3.08835117069721,2016-02-18 17:30:00,-72373,-6.65212579781758,-16406,-1.53503077308766,11,6,6,384,-61189,-5.62415438689373,26779,2.6779,334737.5,26779,24.8644382544104,43.7565359477124,2016-02-18,67813,6.23299582340657,10384.1,0.972886351455498,10,50,7,103841,2016-02-17,-53736,-5.2352633999205,-12058,-1.18541294974253,10,50,4,-120580,0.86117930004976,79,26,53,5,9,78773,-51994,3029.73076923077,0.306616580728754,-981.018867924528,-0.0975217169302928,11,20,6,338.974683544304,338.974683544304,1.5150401969458,24,10,0.02
"24",2016-02-01 16:00:00,2016-02-26 23:45:00,"15 mins",20,1076,600,476,0.000263911367798967,0.000330344277071099,0.0268782383419689,0.0268112103161785,0.0122509225092251,2.6602190052889,2016-02-26 16:30:00,-101625,-9.25796025157966,-21317.125,-1.9580085502212,18,9,18,1016,-96459,-8.78734157842187,1245,0.1245,15562.5,1245,1.15706319702602,2.075,2016-02-18,67685,6.28943966979164,9467.25,0.90047273119816,12,60,7,113607,2016-02-17,-53736,-5.2961438955279,-13075.5,-1.29431079500734,8,40,2,-104604,1.08606745439945,83,23,60,4,11,64281,-63036,2794.82608695652,0.284401227884547,-1050.6,-0.105871362580457,10,22,6,15,15,1.01975061869408,25,10,0.02
"25",2016-02-01 16:15:00,2016-02-26 23:45:00,"15 mins",20,1075,652,423,-0.00342604896190716,-0.00425606492142763,-0.337392055267703,-0.336550678571275,-0.126865065835403,2.7135041754892,2016-02-26 16:30:00,-123186,-11.1744279711754,-18032.9090909091,-1.6550722947118,18,9,18,1016,-118020,-10.7058106372325,-15628,-1.5628,-195350,-15628,-14.5376744186047,-23.9693251533742,2016-02-18,68137,6.38756629008927,10587.2727272727,1.01710851836418,11,55,7,116460,2016-02-17,-51296,-5.09086361872512,-10087.7777777778,-1.00399288269395,9,45,4,-90790,1.28274038991078,85,19,66,3,15,55785,-71413,2936.05263157895,0.30028904651754,-1082.01515151515,-0.11010682022027,10,22,7,-183.858823529412,-183.858823529412,0.781160292943862,26,10,0.02
"26",2016-02-01 16:30:00,2016-02-26 23:45:00,"15 mins",20,1074,673,401,-0.0162248433065319,-0.0188190349776598,-1.94943820224719,-1.94457676034633,-0.454540874419355,1.2624721708319,2016-02-26 16:30:00,-198486,-17.9934729398967,-30173.1111111111,-2.7591230789857,18,9,18,1016,-193320,-17.5251563774816,-90220,-9.022,-1127750,-90220,-84.0037243947858,-134.05646359584,2016-02-18,68945,6.88809407251256,12689.0714285714,1.29463531670351,14,70,6,177647,2016-02-17,-48856,-5.17396581048137,-12760.1666666667,-1.35087120200392,6,30,2,-76561,2.32033280652029,85,16,69,3,15,37344,-127564,2334,0.257510933496519,-1848.75362318841,-0.197873747207457,11,22,8,-1061.41176470588,-1061.41176470588,0.292747170047976,27,10,0.02
"27",2016-02-01 16:45:00,2016-02-26 23:45:00,"15 mins",20,1073,754,319,-0.0186632905690737,-0.0216566413786682,-0.0701997872481883,-0.0701941627159194,-0.503932466964295,0.821697518047659,2016-02-26 16:30:00,-201146,-18.3759418828155,-30071.3333333333,-2.76677562481219,18,9,18,1016,-195980,-17.9039955564326,-101364,-10.1364,-1267050,-101364,-94.4678471575023,-134.435013262599,2016-02-18,69609,6.94505832196759,12069.5333333333,1.23671346512993,15,75,6,181043,2016-02-17,-48856,-5.16657378198573,-13683.4,-1.44304904713538,5,25,1,-68417,2.64616981159653,85,16,69,4,16,23860,-125224,1491.25,0.164052421723804,-1814.84057971014,-0.195284496125713,11,23,8,-1192.51764705882,-1192.51764705882,0.190538554909602,28,10,0.02
"28",2016-02-01 17:00:00,2016-02-26 23:45:00,"15 mins",20,1072,700,372,-0.0155845210786523,-0.0192414820860295,-0.0811380235969786,-0.0811275148515315,-0.412946783161239,1.71876903398709,2016-02-26 16:30:00,-176260,-16.048321600134,-22571.2727272727,-2.07266984744087,18,9,18,1016,-171094,-15.577961737509,-72786,-7.2786,-909825,-72786,-67.8973880597015,-103.98,2016-02-18,88753,8.46425867044581,11967.7857142857,1.17869636002917,14,70,6,167549,2016-02-17,-51296,-5.18425238868148,-14130.1666666667,-1.42490387803946,6,30,2,-84781,1.97625647255871,91,16,75,3,18,42140,-114926,2633.75,0.273918341183782,-1532.34666666667,-0.160470486036853,10,25,7,-799.846153846154,-799.846153846154,0.366670727250579,29,10,0.02
"29",2016-02-01 17:15:00,2016-02-26 23:45:00,"15 mins",20,1071,699,372,-0.0240587528444417,-0.0289174664207663,-2.52829575021683,-2.52199077328362,-0.604813402837211,0.620516631415814,2016-02-26 16:30:00,-192795,-18.0009971765339,-26553.6666666667,-2.48585198482213,18,9,18,1016,-187629,-17.5186550441447,-116605,-11.6605,-1457562.5,-116605,-108.874883286648,-166.816881258941,2016-02-18,88753,8.77957627982111,12960.5333333333,1.3258004355844,15,75,6,194408,2016-02-17,-48856,-5.11989134797467,-13470.8,-1.40797378754616,5,25,1,-67354,2.88636161178252,83,11,72,3,21,12212,-128817,1110.18181818182,0.125910585536078,-1789.125,-0.19455757852749,11,24,9,-1404.87951807229,-1404.87951807229,0.0948011520218605,30,10,0.02
"30",2016-02-01 17:30:00,2016-02-26 23:45:00,"15 mins",20,1070,564,506,-0.0219224967174043,-0.026651385669741,-2.85331455805893,-2.84619906040791,-0.494702128538644,1.14894878200706,2016-02-26 16:30:00,-266239,-23.5742417856422,-41038.2727272727,-3.70631997448551,9,6,9,525,-261073,-23.1168161903514,-131709,-13.1709,-1646362.5,-131709,-123.092523364486,-233.526595744681,2016-02-18,87462,8.74994497644992,15697.2142857143,1.61689298124412,14,70,6,219761,2016-02-17,-48856,-5.18141748717796,-12751.3333333333,-1.33678261653741,6,30,2,-76508,2.87239242954985,86,8,78,2,23,17594,-149303,2199.25,0.236798429536391,-1914.14102564103,-0.208437703462354,10,24,9,-1531.5,-1531.5,0.117840900718673,31,10,0.02
"31",2016-02-01 17:45:00,2016-02-26 23:45:00,"15 mins",20,1069,753,316,-0.0247177034556226,-0.0296234435008134,-1.26071861471861,-1.25945915556305,-0.543151714542559,0.527331189710611,2016-02-26 16:30:00,-268089,-23.9941466558073,-44625.3,-4.06745770194408,9,6,9,525,-262923,-23.5317861649855,-145613,-14.5613,-1820162.5,-145613,-136.214218896165,-193.377158034529,2016-02-18,85321,8.62156599028115,13950.6875,1.45545969431023,16,80,8,223211,2016-02-17,-51296,-5.51262252570877,-16435.5,-1.75348493967527,4,20,1,-65742,3.39525721760823,88,6,82,2,27,5844,-151457,974,0.116670135029083,-1847.03658536585,-0.203922420586584,10,17,10,-1654.69318181818,-1654.69318181818,0.0385852090032154,32,10,0.02
"32",2016-02-01 18:00:00,2016-02-26 23:45:00,"15 mins",20,1068,536,532,-0.0355528840825107,-0.0416414270458434,-3.55537564766839,-3.54650937423281,-0.694044663966656,0.482680719947134,2016-02-26 16:30:00,-237283,-22.229331704502,-32893.6666666667,-3.09047715119691,18,9,18,1016,-232117,-21.7453664495724,-164685,-16.4685,-2058562.5,-164685,-154.199438202247,-307.248134328358,2016-02-18,86821,8.82884421977691,14054.625,1.48308704028944,16,80,8,224874,2016-02-17,-41752,-4.47110200156561,-12644.5,-1.34740562154788,4,20,1,-50578,4.44608327731425,91,6,85,2,46,5809,-170494,968.166666666667,0.118557523302731,-2005.81176470588,-0.224037097741029,10,8,10,-1809.72527472527,-1809.72527472527,0.0340715802315624,33,10,0.02
"33",2016-02-01 18:15:00,2016-02-26 23:45:00,"15 mins",20,1067,696,371,-0.034608436996191,-0.0410420963910082,-4.41937445699392,-4.40835357306127,-0.653057818347552,0.267599541130921,2016-02-26 16:30:00,-311562,-28.2486254769124,-54432.5555555556,-5.01137838866638,9,6,9,525,-306396,-27.780235881218,-203468,-20.3468,-2543350,-203468,-190.691658856607,-292.33908045977,2016-02-18,88149,9.12707328765776,15687.9411764706,1.68898267852418,17,85,8,266695,2016-02-17,-41752,-4.55689957947562,-18364,-1.98324294907675,3,15,1,-55092,4.84090249037973,86,8,78,2,27,5742,-209210,717.75,0.0918622081322274,-2682.17948717949,-0.305973207758051,10,7,11,-2365.90697674419,-2365.90697674419,0.0274461067826586,34,10,0.02
